datetime,value,value_scaled
2015-07-08 22:00:00+00:00,30878.578,0.5340543009215495
2015-07-08 23:00:00+00:00,28603.254,0.419660692014457
2015-07-09 00:00:00+00:00,27288.758,0.35357342649361834
2015-07-09 01:00:00+00:00,26586.549,0.3182693459683652
2015-07-09 02:00:00+00:00,26164.712,0.29706117658214115
2015-07-09 03:00:00+00:00,26241.153,0.3009043047952953
2015-07-09 04:00:00+00:00,27631.659,0.37081302968325214
2015-07-09 05:00:00+00:00,29569.385,0.4682336476757245
2015-07-09 06:00:00+00:00,31991.396,0.5900020547696927
2015-07-09 07:00:00+00:00,34159.106,0.698985289668983
2015-07-09 08:00:00+00:00,35621.914,0.7725290514621015
2015-07-09 09:00:00+00:00,36316.705,0.8074601865119528
2015-07-09 10:00:00+00:00,37405.058,0.8621779442619963
2015-07-09 11:00:00+00:00,37880.315,0.8860718439388593
2015-07-09 12:00:00+00:00,37541.139,0.869019517898844
2015-07-09 13:00:00+00:00,37247.665,0.8542648939506061
2015-07-09 14:00:00+00:00,37231.258,0.8534400198046215
2015-07-09 15:00:00+00:00,37197.639,0.8517497995380363
2015-07-09 16:00:00+00:00,36614.489,0.8224314989205546
2015-07-09 17:00:00+00:00,35922.68,0.7876502861418881
2015-07-09 18:00:00+00:00,34903.257,0.7363980354853243
2015-07-09 19:00:00+00:00,34337.274,0.7079428185799241
2015-07-09 20:00:00+00:00,34125.503,0.6972958738143156
2015-07-09 21:00:00+00:00,32033.544,0.5921210768642233
2015-07-09 22:00:00+00:00,30332.203,0.5065848908214439
2015-07-09 23:00:00+00:00,28348.855,0.40687059279678284
2015-07-10 00:00:00+00:00,26903.544,0.33420650571155086
2015-07-10 01:00:00+00:00,26074.81,0.29254128656737177
2015-07-10 02:00:00+00:00,25713.506,0.27437645884500417
2015-07-10 03:00:00+00:00,25786.351,0.2780387954796273
2015-07-10 04:00:00+00:00,27133.218,0.34575353713746093
2015-07-10 05:00:00+00:00,29241.952,0.45177170970764813
2015-07-10 06:00:00+00:00,31784.076,0.5795788873444738
2015-07-10 07:00:00+00:00,34248.01,0.7034550044903782
2015-07-10 08:00:00+00:00,35894.206,0.7862187345826286
2015-07-10 09:00:00+00:00,36593.262,0.8213642956843252
2015-07-10 10:00:00+00:00,37631.209,0.8735478542387507
2015-07-10 11:00:00+00:00,37948.937,0.8895218661029212
2015-07-10 12:00:00+00:00,37362.36,0.8600312705077906
2015-07-10 13:00:00+00:00,36806.418,0.8320808723565702
2015-07-10 14:00:00+00:00,36481.105,0.8157255189676058
2015-07-10 15:00:00+00:00,36330.243,0.8081408195459225
2015-07-10 16:00:00+00:00,35640.704,0.7734737327080974
2015-07-10 17:00:00+00:00,34927.514,0.7376175742284925
2015-07-10 18:00:00+00:00,33908.656,0.6863937293677771
2015-07-10 19:00:00+00:00,33188.64,0.6501943886537296
2015-07-10 20:00:00+00:00,32697.175,0.6254856197041101
2015-07-10 21:00:00+00:00,30827.139,0.5314681668814865
2015-07-10 22:00:00+00:00,29657.905,0.4726840566110919
2015-07-10 23:00:00+00:00,27921.733,0.385396716098952
2015-07-11 00:00:00+00:00,26344.119,0.30608099714096904
2015-07-11 01:00:00+00:00,25373.078,0.2572611875724191
2015-07-11 02:00:00+00:00,24819.601,0.22943471913228874
2015-07-11 03:00:00+00:00,24365.016,0.20658011965325618
2015-07-11 04:00:00+00:00,24156.043,0.19607384642177728
2015-07-11 05:00:00+00:00,24428.23,0.20975825058909336
2015-07-11 06:00:00+00:00,26228.692,0.3002778187385442
2015-07-11 07:00:00+00:00,28491.308,0.41403252347990405
2015-07-11 08:00:00+00:00,30460.418,0.5130309954491905
2015-07-11 09:00:00+00:00,31498.124,0.5652024375491036
2015-07-11 10:00:00+00:00,32019.616,0.5914208362897566
2015-07-11 11:00:00+00:00,32560.824,0.6186304716161495
2015-07-11 12:00:00+00:00,32257.705,0.6033909381086979
2015-07-11 13:00:00+00:00,31681.581,0.5744258748746309
2015-07-11 14:00:00+00:00,31093.27,0.544848101137906
2015-07-11 15:00:00+00:00,30803.038,0.5302564711545177
2015-07-11 16:00:00+00:00,30501.331,0.515087926998814
2015-07-11 17:00:00+00:00,30370.708,0.5085207583774347
2015-07-11 18:00:00+00:00,30166.269,0.49824243537316937
2015-07-11 19:00:00+00:00,30235.116,0.5017037695798261
2015-07-11 20:00:00+00:00,30460.857,0.5130530665011857
2015-07-11 21:00:00+00:00,28913.425,0.43525477007469004
2015-07-11 22:00:00+00:00,27264.789,0.35236836716497133
2015-07-11 23:00:00+00:00,25574.55,0.2673903424416726
2015-07-12 00:00:00+00:00,24224.094,0.19949516113552201
2015-07-12 01:00:00+00:00,23342.873,0.1551911189706623
2015-07-12 02:00:00+00:00,22712.989,0.12352323169270352
2015-07-12 03:00:00+00:00,22421.587,0.10887277908782389
2015-07-12 04:00:00+00:00,22080.47,0.09172286782702743
2015-07-12 05:00:00+00:00,21633.122,0.06923211391357609
2015-07-12 06:00:00+00:00,22638.063,0.11975627123301802
2015-07-12 07:00:00+00:00,24260.782,0.2013396776630949
2015-07-12 08:00:00+00:00,25818.324,0.2796462618701663
2015-07-12 09:00:00+00:00,27103.701,0.34426954797630827
2015-07-12 10:00:00+00:00,28093.913,0.39405319384964743
2015-07-12 11:00:00+00:00,29075.458,0.44340109984224974
2015-07-12 12:00:00+00:00,29588.391,0.46918918848261115
2015-07-12 13:00:00+00:00,29123.21,0.4458018672109987
2015-07-12 14:00:00+00:00,28762.887,0.4276863599943428
2015-07-12 15:00:00+00:00,28389.796,0.40892893206726266
2015-07-12 16:00:00+00:00,28210.843,0.399931936696603
2015-07-12 17:00:00+00:00,28315.039,0.4051704682084596
2015-07-12 18:00:00+00:00,28640.029,0.4215095825318331
2015-07-12 19:00:00+00:00,29572.14,0.468372157352825
2015-07-12 20:00:00+00:00,31197.066,0.5500665223518169
2015-07-12 21:00:00+00:00,29992.06,0.48948394813614504
2015-07-12 22:00:00+00:00,28031.845,0.39093267891742456
2015-07-12 23:00:00+00:00,26107.998,0.29420983798792033
2015-07-13 00:00:00+00:00,24670.554,0.22194127018753407
2015-07-13 01:00:00+00:00,23887.434,0.18256932886958466
2015-07-13 02:00:00+00:00,23576.828,0.16695338086033562
2015-07-13 03:00:00+00:00,24007.817,0.18862167386355555
2015-07-13 04:00:00+00:00,25911.832,0.28434744622091546
2015-07-13 05:00:00+00:00,28327.951,0.4058196286261444
2015-07-13 06:00:00+00:00,31106.419,0.5455091769071236
2015-07-13 07:00:00+00:00,33849.321,0.6834106180462676
2015-07-13 08:00:00+00:00,35528.349,0.767825001393895
2015-07-13 09:00:00+00:00,36432.939,0.8133039374404829
2015-07-13 10:00:00+00:00,37515.995,0.8677553845699819
2015-07-13 11:00:00+00:00,38124.497,0.8983482758712573
2015-07-13 12:00:00+00:00,37846.116,0.8843524637402531
2015-07-13 13:00:00+00:00,37459.012,0.8648905218003926
2015-07-13 14:00:00+00:00,37457.257,0.8648022878681558
2015-07-13 15:00:00+00:00,37391.113,0.861476848999867
2015-07-13 16:00:00+00:00,36746.932,0.8290901693975865
2015-07-13 17:00:00+00:00,35981.181,0.7905914674921808
2015-07-13 18:00:00+00:00,35072.021,0.7448827712915642
2015-07-13 19:00:00+00:00,34622.232,0.7222692942848998
2015-07-13 20:00:00+00:00,34411.015,0.7116502022819455
2015-07-13 21:00:00+00:00,32159.413,0.5984492345945187
2015-07-13 22:00:00+00:00,30415.927,0.5107941772844431
2015-07-13 23:00:00+00:00,28310.972,0.4049659967540975
2015-07-14 00:00:00+00:00,26823.127,0.33016348113681704
2015-07-14 01:00:00+00:00,26095.112,0.29356198473960204
2015-07-14 02:00:00+00:00,25816.844,0.2795718537677674
2015-07-14 03:00:00+00:00,25991.247,0.28834009449929554
2015-07-14 04:00:00+00:00,27438.718,0.36111277719343393
2015-07-14 05:00:00+00:00,29625.85,0.4710724676094742
2015-07-14 06:00:00+00:00,31889.038,0.5848559300768963
2015-07-14 07:00:00+00:00,34277.057,0.7049153640514447
2015-07-14 08:00:00+00:00,36058.267,0.7944670235607725
2015-07-14 09:00:00+00:00,36959.994,0.8398020201498146
2015-07-14 10:00:00+00:00,38085.958,0.8964106989399407
2015-07-14 11:00:00+00:00,38925.281,0.9386082879464859
2015-07-14 12:00:00+00:00,38465.559,0.9154954219660862
2015-07-14 13:00:00+00:00,38088.943,0.8965607720383602
2015-07-14 14:00:00+00:00,38072.616,0.8957399199519647
2015-07-14 15:00:00+00:00,37930.79,0.8886095121608732
2015-07-14 16:00:00+00:00,37137.919,0.8487473320547541
2015-07-14 17:00:00+00:00,36391.483,0.8112197061613982
2015-07-14 18:00:00+00:00,35322.916,0.7574967042992347
2015-07-14 19:00:00+00:00,34911.211,0.7367979287599735
2015-07-14 20:00:00+00:00,34773.863,0.7298926557543832
2015-07-14 21:00:00+00:00,32564.214,0.6188009063912387
2015-07-14 22:00:00+00:00,30701.385,0.5251457908618504
2015-07-14 23:00:00+00:00,28429.838,0.41094207344310973
2015-07-15 00:00:00+00:00,26947.097,0.33639616522761573
2015-07-15 01:00:00+00:00,26363.816,0.30707127848755666
2015-07-15 02:00:00+00:00,25868.816,0.28218478477984266
2015-07-15 03:00:00+00:00,25982.416,0.287896109396401
2015-07-15 04:00:00+00:00,27451.018,0.361731168855262
2015-07-15 05:00:00+00:00,29428.916,0.4611714640704139
2015-07-15 06:00:00+00:00,32030.814,0.5919838240807442
2015-07-15 07:00:00+00:00,34715.249,0.7269457932449208
2015-07-15 08:00:00+00:00,36499.107,0.8166305829266487
2015-07-15 09:00:00+00:00,37419.084,0.86288311185946
2015-07-15 10:00:00+00:00,38520.78,0.9182716988732249
2015-07-15 11:00:00+00:00,39126.944,0.9487470454830085
2015-07-15 12:00:00+00:00,38637.902,0.9241600946631945
2015-07-15 13:00:00+00:00,38220.01,0.9031502630904591
2015-07-15 14:00:00+00:00,38286.317,0.906483896905161
2015-07-15 15:00:00+00:00,38117.26,0.8979844303056761
2015-07-15 16:00:00+00:00,37323.208,0.8580628745448724
2015-07-15 17:00:00+00:00,36587.788,0.8210890862569391
2015-07-15 18:00:00+00:00,35538.555,0.7683381156459776
2015-07-15 19:00:00+00:00,35119.272,0.7472583505121362
2015-07-15 20:00:00+00:00,34716.626,0.7270150229455983
2015-07-15 21:00:00+00:00,32562.012,0.6186901992010478
2015-07-15 22:00:00+00:00,30826.183,0.5314201032693966
2015-07-15 23:00:00+00:00,28725.14,0.4257886014529588
2015-07-16 00:00:00+00:00,27193.301,0.3487742547161288
2015-07-16 01:00:00+00:00,26416.776,0.30973388193555795
2015-07-16 02:00:00+00:00,25964.241,0.2869823477334965
2015-07-16 03:00:00+00:00,26069.155,0.2922569772301653
2015-07-16 04:00:00+00:00,27430.544,0.36070182325491507
2015-07-16 05:00:00+00:00,29272.595,0.45331230935751776
2015-07-16 06:00:00+00:00,31773.026,0.5790233403637259
2015-07-16 07:00:00+00:00,34257.533,0.7039337804087189
2015-07-16 08:00:00+00:00,35951.641,0.7891063219888965
2015-07-16 09:00:00+00:00,36872.449,0.8354006300656898
2015-07-16 10:00:00+00:00,38179.934,0.9011354123392867
2015-07-16 11:00:00+00:00,38924.529,0.938570480586348
2015-07-16 12:00:00+00:00,38545.095,0.9194941536095949
2015-07-16 13:00:00+00:00,38223.02,0.9033015930824997
2015-07-16 14:00:00+00:00,38323.849,0.9083708461613993
2015-07-16 15:00:00+00:00,38172.797,0.9007765943481918
2015-07-16 16:00:00+00:00,37299.05,0.8568483131004465
2015-07-16 17:00:00+00:00,36508.831,0.8171194642697068
2015-07-16 18:00:00+00:00,35463.557,0.7645675353326622
2015-07-16 19:00:00+00:00,34976.176,0.7400640925250674
2015-07-16 20:00:00+00:00,34661.927,0.7242649899772791
2015-07-16 21:00:00+00:00,32627.809,0.6219981923858691
2015-07-16 22:00:00+00:00,31012.609,0.5407928092814254
2015-07-16 23:00:00+00:00,29064.768,0.44286365212965295
2015-07-17 00:00:00+00:00,27452.024,0.36178174625459536
2015-07-17 01:00:00+00:00,26701.441,0.32404562684728777
2015-07-17 02:00:00+00:00,26338.575,0.30580226841144276
2015-07-17 03:00:00+00:00,26451.974,0.31150348760328317
2015-07-17 04:00:00+00:00,27890.246,0.38381368372041713
2015-07-17 05:00:00+00:00,29810.13,0.48033728187302493
2015-07-17 06:00:00+00:00,32392.39,0.6101623268057148
2015-07-17 07:00:00+00:00,35015.011,0.7420165510768637
2015-07-17 08:00:00+00:00,36485.946,0.8159689038484927
2015-07-17 09:00:00+00:00,37433.088,0.8635871733905365
2015-07-17 10:00:00+00:00,38451.585,0.9147928687073557
2015-07-17 11:00:00+00:00,38925.224,0.9386054222290285
2015-07-17 12:00:00+00:00,38482.568,0.9163505621104793
2015-07-17 13:00:00+00:00,37766.872,0.8803684126142448
2015-07-17 14:00:00+00:00,37602.334,0.8720961421058007
2015-07-17 15:00:00+00:00,37314.229,0.8576114486317381
2015-07-17 16:00:00+00:00,36355.84,0.809427727787208
2015-07-17 17:00:00+00:00,35576.014,0.7702213947728409
2015-07-17 18:00:00+00:00,34451.741,0.7136977322672797
2015-07-17 19:00:00+00:00,33769.241,0.6793845363975528
2015-07-17 20:00:00+00:00,33262.764,0.6539210279660339
2015-07-17 21:00:00+00:00,31415.985,0.561072838141714
2015-07-17 22:00:00+00:00,30141.559,0.49700012171757835
2015-07-17 23:00:00+00:00,28359.86,0.407423877369012
2015-07-18 00:00:00+00:00,26719.778,0.32496753318086036
2015-07-18 01:00:00+00:00,25725.987,0.2750039504166526
2015-07-18 02:00:00+00:00,25150.028,0.24604718268048842
2015-07-18 03:00:00+00:00,24805.812,0.22874146688635832
2015-07-18 04:00:00+00:00,24707.008,0.22377402219080889
2015-07-18 05:00:00+00:00,24829.467,0.22993073963111788
2015-07-18 06:00:00+00:00,26512.939,0.3145685483889211
2015-07-18 07:00:00+00:00,28967.153,0.4379559852947468
2015-07-18 08:00:00+00:00,31164.184,0.5484133553091965
2015-07-18 09:00:00+00:00,32231.474,0.6020721550451684
2015-07-18 10:00:00+00:00,32897.37,0.6355505724471724
2015-07-18 11:00:00+00:00,33488.601,0.6652751513589006
2015-07-18 12:00:00+00:00,33164.281,0.648969721784586
2015-07-18 13:00:00+00:00,32412.149,0.611155725248484
2015-07-18 14:00:00+00:00,31794.507,0.5801033136391509
2015-07-18 15:00:00+00:00,31478.925,0.5642371935234585
2015-07-18 16:00:00+00:00,30862.125,0.5332271140913007
2015-07-18 17:00:00+00:00,30523.047,0.516179715074282
2015-07-18 18:00:00+00:00,30347.567,0.5073573273655354
2015-07-18 19:00:00+00:00,30540.469,0.517055619101304
2015-07-18 20:00:00+00:00,30558.68,0.5179711906910236
2015-07-18 21:00:00+00:00,28932.967,0.43623725868082386
2015-07-18 22:00:00+00:00,27378.938,0.35810729316545986
2015-07-18 23:00:00+00:00,25738.554,0.27563576570235937
2015-07-19 00:00:00+00:00,24360.944,0.2063753968201696
2015-07-19 01:00:00+00:00,23454.063,0.16078127904209816
2015-07-19 02:00:00+00:00,22894.873,0.13266758527155953
2015-07-19 03:00:00+00:00,22617.4,0.11871742351689196
2015-07-19 04:00:00+00:00,22391.425,0.10735636207123389
2015-07-19 05:00:00+00:00,21768.094,0.07601793174936922
2015-07-19 06:00:00+00:00,22667.029,0.12121255845875067
2015-07-19 07:00:00+00:00,24324.888,0.20456265456335077
2015-07-19 08:00:00+00:00,26090.668,0.2933385593294262
2015-07-19 09:00:00+00:00,27157.811,0.346989968530903
2015-07-19 10:00:00+00:00,28057.149,0.39220485636546476
2015-07-19 11:00:00+00:00,28994.482,0.4393299711261369
2015-07-19 12:00:00+00:00,29548.173,0.467167198575668
2015-07-19 13:00:00+00:00,29234.133,0.45137860365855587
2015-07-19 14:00:00+00:00,28876.948,0.4334208617292834
2015-07-19 15:00:00+00:00,28524.113,0.4156818192901699
2015-07-19 16:00:00+00:00,28366.307,0.4077480050961506
2015-07-19 17:00:00+00:00,28453.387,0.4121260169589136
2015-07-19 18:00:00+00:00,28768.755,0.4279813780652053
2015-07-19 19:00:00+00:00,29805.994,0.48012934139226693
2015-07-19 20:00:00+00:00,31366.18,0.558568854668759
2015-07-19 21:00:00+00:00,30068.415,0.49332275263524084
2015-07-19 22:00:00+00:00,28070.933,0.3928978572326711
2015-07-19 23:00:00+00:00,26203.763,0.29902449469482795
2015-07-20 00:00:00+00:00,24886.75,0.23281068512416625
2015-07-20 01:00:00+00:00,24273.226,0.20196530903218335
2015-07-20 02:00:00+00:00,23984.429,0.1874458247426749
2015-07-20 03:00:00+00:00,24462.341,0.21147320652215162
2015-07-20 04:00:00+00:00,26518.133,0.3148296806077453
2015-07-20 05:00:00+00:00,28737.363,0.42640312188243246
2015-07-20 06:00:00+00:00,31722.997,0.5765080951239214
2015-07-20 07:00:00+00:00,34574.436,0.7198663147833766
2015-07-20 08:00:00+00:00,36634.136,0.8234192664798989
2015-07-20 09:00:00+00:00,37568.208,0.8703804320365693
2015-07-20 10:00:00+00:00,38739.112,0.929248502800887
2015-07-20 11:00:00+00:00,39426.844,0.9638247413677423
2015-07-20 12:00:00+00:00,38929.269,0.9388087876170035
2015-07-20 13:00:00+00:00,38436.399,0.91402938124585
2015-07-20 14:00:00+00:00,38433.908,0.9139041443653937
2015-07-20 15:00:00+00:00,38218.521,0.9030754025063565
2015-07-20 16:00:00+00:00,37212.634,0.8525036843322729
2015-07-20 17:00:00+00:00,36334.962,0.808378070785936
2015-07-20 18:00:00+00:00,35357.047,0.7592126657471903
2015-07-20 19:00:00+00:00,35003.97,0.7414614565778195
2015-07-20 20:00:00+00:00,34790.023,0.7307051117913868
2015-07-20 21:00:00+00:00,32505.957,0.6158719923226925
2015-07-20 22:00:00+00:00,30691.316,0.524639564386814
2015-07-20 23:00:00+00:00,28651.623,0.42209247951778717
2015-07-21 00:00:00+00:00,27174.321,0.34782002107860865
2015-07-21 01:00:00+00:00,26477.963,0.3128101039365556
2015-07-21 02:00:00+00:00,26176.255,0.29764150950510726
2015-07-21 03:00:00+00:00,26362.094,0.30698470365490094
2015-07-21 04:00:00+00:00,27718.044,0.37515609990333476
2015-07-21 05:00:00+00:00,29750.459,0.47733727790124103
2015-07-21 06:00:00+00:00,32578.343,0.6195112523904232
2015-07-21 07:00:00+00:00,35285.543,0.7556177488864297
2015-07-21 08:00:00+00:00,37189.27,0.8513290418292687
2015-07-21 09:00:00+00:00,38131.258,0.8986881901822834
2015-07-21 10:00:00+00:00,39331.123,0.959012296793609
2015-07-21 11:00:00+00:00,39948.806,0.9900667697084815
2015-07-21 12:00:00+00:00,39428.936,0.9639299182259982
2015-07-21 13:00:00+00:00,38903.31,0.9375036795560772
2015-07-21 14:00:00+00:00,38884.138,0.9365397929755432
2015-07-21 15:00:00+00:00,38675.556,0.926053177560306
2015-07-21 16:00:00+00:00,37821.338,0.8831067313340113
2015-07-21 17:00:00+00:00,36861.174,0.8348337710423472
2015-07-21 18:00:00+00:00,35665.156,0.7747030752215138
2015-07-21 19:00:00+00:00,35301.334,0.7564116531735785
2015-07-21 20:00:00+00:00,34745.026,0.7284428540997381
2015-07-21 21:00:00+00:00,32566.854,0.6189336343576797
2015-07-21 22:00:00+00:00,30865.231,0.5333832705548487
2015-07-21 23:00:00+00:00,28799.031,0.42950352651670975
2015-07-22 00:00:00+00:00,27320.917,0.35519024417270173
2015-07-22 01:00:00+00:00,26511.946,0.31451862457427127
2015-07-22 02:00:00+00:00,26144.364,0.29603816572564723
2015-07-22 03:00:00+00:00,26277.151,0.3027141310589123
2015-07-22 04:00:00+00:00,27784.56,0.3785002413487133
2015-07-22 05:00:00+00:00,29658.754,0.47272674071848164
2015-07-22 06:00:00+00:00,32219.409,0.6014655781833835
2015-07-22 07:00:00+00:00,34884.401,0.7354500360401677
2015-07-22 08:00:00+00:00,36643.605,0.823895327508017
2015-07-22 09:00:00+00:00,37575.353,0.8707396522336233
2015-07-22 10:00:00+00:00,38646.635,0.9245991527430926
2015-07-22 11:00:00+00:00,39298.183,0.9573562137577865
2015-07-22 12:00:00+00:00,38776.877,0.9311471663056785
2015-07-22 13:00:00+00:00,38124.002,0.8983233893775495
2015-07-22 14:00:00+00:00,37716.69,0.8778454751854761
2015-07-22 15:00:00+00:00,37672.482,0.8756228850565255
2015-07-22 16:00:00+00:00,37021.042,0.8428712538222765
2015-07-22 17:00:00+00:00,36168.128,0.7999903671672839
2015-07-22 18:00:00+00:00,35170.748,0.7498463447547592
2015-07-22 19:00:00+00:00,34711.736,0.726769174553213
2015-07-22 20:00:00+00:00,34325.944,0.7073731943906145
2015-07-22 21:00:00+00:00,32211.029,0.6010442674414225
2015-07-22 22:00:00+00:00,30643.304,0.5222257253244005
2015-07-22 23:00:00+00:00,28627.981,0.4209038603577109
2015-07-23 00:00:00+00:00,27285.069,0.3533879592708147
2015-07-23 01:00:00+00:00,26514.99,0.3146716639416376
2015-07-23 02:00:00+00:00,26116.441,0.2946343161018077
2015-07-23 03:00:00+00:00,26187.356,0.2981996205488431
2015-07-23 04:00:00+00:00,27635.8,0.3710212215427342
2015-07-23 05:00:00+00:00,29433.349,0.461394336447396
2015-07-23 06:00:00+00:00,31865.83,0.5836891305900911
2015-07-23 07:00:00+00:00,34334.603,0.7078085320653926
2015-07-23 08:00:00+00:00,36155.769,0.7993690092365089
2015-07-23 09:00:00+00:00,37096.285,0.8466541516930837
2015-07-23 10:00:00+00:00,38080.181,0.8961202559618611
2015-07-23 11:00:00+00:00,38842.373,0.9344400264912955
2015-07-23 12:00:00+00:00,38297.572,0.9070497504136059
2015-07-23 13:00:00+00:00,37948.091,0.8894793328227664
2015-07-23 14:00:00+00:00,37912.981,0.8877141514205888
2015-07-23 15:00:00+00:00,37799.93,0.8820304281879612
2015-07-23 16:00:00+00:00,37022.188,0.8429288698258905
2015-07-23 17:00:00+00:00,36193.287,0.8012552546323188
2015-07-23 18:00:00+00:00,35043.169,0.7434322155007462
2015-07-23 19:00:00+00:00,34710.444,0.726704218290849
2015-07-23 20:00:00+00:00,34369.365,0.7095562175083572
2015-07-23 21:00:00+00:00,32182.083,0.5995889857305872
2015-07-23 22:00:00+00:00,30544.71,0.5172688385352724
2015-07-23 23:00:00+00:00,28659.666,0.42249684733372894
2015-07-24 00:00:00+00:00,27117.435,0.3449600350562714
2015-07-24 01:00:00+00:00,26488.31,0.31333030706866416
2015-07-24 02:00:00+00:00,26015.626,0.2895657668833367
2015-07-24 03:00:00+00:00,26224.287,0.30005635408241815
2015-07-24 04:00:00+00:00,27772.797,0.37790884776187705
2015-07-24 05:00:00+00:00,29554.91,0.46750590626881716
2015-07-24 06:00:00+00:00,32043.504,0.5926218232830696
2015-07-24 07:00:00+00:00,34596.114,0.7209561923805399
2015-07-24 08:00:00+00:00,36484.052,0.8158736815877201
2015-07-24 09:00:00+00:00,37330.384,0.8584236532900169
2015-07-24 10:00:00+00:00,38343.302,0.9093488602262401
2015-07-24 11:00:00+00:00,38888.149,0.9367414489881929
2015-07-24 12:00:00+00:00,37980.254,0.8910963516048294
2015-07-24 13:00:00+00:00,37227.176,0.8532347942140863
2015-07-24 14:00:00+00:00,37018.953,0.8427662277912553
2015-07-24 15:00:00+00:00,36775.361,0.8305194585483269
2015-07-24 16:00:00+00:00,35978.513,0.7904573318048835
2015-07-24 17:00:00+00:00,35232.235,0.7529376494792162
2015-07-24 18:00:00+00:00,34226.525,0.7023748301119737
2015-07-24 19:00:00+00:00,33657.475,0.6737654174970753
2015-07-24 20:00:00+00:00,32951.838,0.6382889917184287
2015-07-24 21:00:00+00:00,30977.524,0.5390288847728695
2015-07-24 22:00:00+00:00,29756.233,0.4776275700520862
2015-07-24 23:00:00+00:00,27984.817,0.388568311187957
2015-07-25 00:00:00+00:00,26379.447,0.3078571386555271
2015-07-25 01:00:00+00:00,25419.947,0.25961756145845305
2015-07-25 02:00:00+00:00,24841.909,0.23055627044871652
2015-07-25 03:00:00+00:00,24330.144,0.20482690387835634
2015-07-25 04:00:00+00:00,24373.838,0.20702365227444708
2015-07-25 05:00:00+00:00,24386.443,0.20765737803845852
2015-07-25 06:00:00+00:00,25845.074,0.2809911380452801
2015-07-25 07:00:00+00:00,28048.313,0.3917606198838457
2015-07-25 08:00:00+00:00,29970.354,0.48839266281812543
2015-07-25 09:00:00+00:00,30832.639,0.5317446834782389
2015-07-25 10:00:00+00:00,31381.762,0.5593522513252309
2015-07-25 11:00:00+00:00,31779.973,0.5793726059632966
2015-07-25 12:00:00+00:00,31393.433,0.5599390195435394
2015-07-25 13:00:00+00:00,30780.027,0.5290995759894503
2015-07-25 14:00:00+00:00,30165.162,0.49818678012360484
2015-07-25 15:00:00+00:00,29839.685,0.4818231815124825
2015-07-25 16:00:00+00:00,29534.683,0.46648897877745177
2015-07-25 17:00:00+00:00,29275.667,0.4534667564457402
2015-07-25 18:00:00+00:00,29140.512,0.4466717381486369
2015-07-25 19:00:00+00:00,29564.884,0.46800735654809134
2015-07-25 20:00:00+00:00,29747.195,0.4771731778700046
2015-07-25 21:00:00+00:00,28138.333,0.39628644243650935
2015-07-25 22:00:00+00:00,26588.034,0.3183440054494884
2015-07-25 23:00:00+00:00,25002.498,0.2386300020406924
2015-07-26 00:00:00+00:00,23644.37,0.1703491052199444
2015-07-26 01:00:00+00:00,22780.317,0.12690819704291134
2015-07-26 02:00:00+00:00,22340.477,0.10479491342189928
2015-07-26 03:00:00+00:00,22061.181,0.09075309898434436
2015-07-26 04:00:00+00:00,22019.475,0.08865629876904357
2015-07-26 05:00:00+00:00,21443.337,0.05969053167454885
2015-07-26 06:00:00+00:00,22202.482,0.0978571120093823
2015-07-26 07:00:00+00:00,23815.537,0.17895465364109264
2015-07-26 08:00:00+00:00,25376.334,0.25742488539769637
2015-07-26 09:00:00+00:00,26708.359,0.3243934344502575
2015-07-26 10:00:00+00:00,27580.504,0.3682411739547309
2015-07-26 11:00:00+00:00,28467.452,0.4128331453104268
2015-07-26 12:00:00+00:00,29076.974,0.4434773178714635
2015-07-26 13:00:00+00:00,28744.39,0.42675640954159233
2015-07-26 14:00:00+00:00,28354.401,0.40714942207779914
2015-07-26 15:00:00+00:00,28187.072,0.3987368319654392
2015-07-26 16:00:00+00:00,28099.217,0.39431985640040645
2015-07-26 17:00:00+00:00,28163.055,0.39752935940103895
2015-07-26 18:00:00+00:00,28397.164,0.4092993637554212
2015-07-26 19:00:00+00:00,29645.472,0.47205897827519716
2015-07-26 20:00:00+00:00,31000.128,0.5401653177097769
2015-07-26 21:00:00+00:00,29729.169,0.47626690729308496
2015-07-26 22:00:00+00:00,27849.185,0.3817493113605537
2015-07-26 23:00:00+00:00,25917.132,0.2846139076686951
2015-07-27 00:00:00+00:00,24552.923,0.21602728404342875
2015-07-27 01:00:00+00:00,23883.596,0.18237637056079636
2015-07-27 02:00:00+00:00,23612.577,0.1687506884634813
2015-07-27 03:00:00+00:00,24038.115,0.19014492838144736
2015-07-27 04:00:00+00:00,26117.203,0.29467262621939416
2015-07-27 05:00:00+00:00,28229.707,0.40088033834771863
2015-07-27 06:00:00+00:00,30920.992,0.5361866963642139
2015-07-27 07:00:00+00:00,33678.956,0.6748453907725003
2015-07-27 08:00:00+00:00,35433.842,0.7630735915740263
2015-07-27 09:00:00+00:00,36219.929,0.8025947010269874
2015-07-27 10:00:00+00:00,37222.269,0.8529880911340382
2015-07-27 11:00:00+00:00,37793.895,0.8817270140677063
2015-07-27 12:00:00+00:00,37235.622,0.8536594231552084
2015-07-27 13:00:00+00:00,36690.697,0.8262629128851555
2015-07-27 14:00:00+00:00,36530.422,0.8182049678770669
2015-07-27 15:00:00+00:00,36537.414,0.8185564958851563
2015-07-27 16:00:00+00:00,35832.713,0.7831271282037027
2015-07-27 17:00:00+00:00,35006.59,0.7415931790293633
